,review_id,user_id,business_id,stars,useful,funny,cool,text,date
3151854,U2S9dJA6z0DS9Y_15QQX5g,N98C3fmUk9jUbfICsfZm6Q,RESDUcs7fIiihp38-d6_6g,5,0,0,0,"AMAZING!!
One of the best buffets I have been to in Vegas, I've been to many.
The food is amazing, the flavors are on point. The variety is so much and it's simply amazing. 
I was surprised to see a ramen and udon station at the buffets which was some new. There was honestly everything you want to eat.
The desserts were a different story OMG! Where do I even start???? The flavors burst in the mouth, the mango and lime dessert are simply (I have no words)
Try it, you won't regret it!",2019-04-25 07:04:35
3151911,XBAoSsmsKqxmwcgasH2RNw,7_H8dr-xp5XeOoSuMTqI-g,RESDUcs7fIiihp38-d6_6g,5,2,1,4,"We did the VIP experience, made a reservation through Open Table. HIGHLY HIGHLY HIGHLY SUGGEST RESERVATIONS. Otherwise you WILL wait In A 2-3 hour line and even then Possibly NOT get in.

This is one of the highest rated buffets in Las Vegas, it did not disappoint. 
The VIP service comes with a seafood tower and all you can drink. I was expecting something like some shrimp and cocktail sauce....but this was EXTRA. Here is what it included

4 - lobsters
Dozens  - king crab
Dozen - another crab not sure what it was
Dozens - oysters 
Dozens - sea snails
A MOUND of shrimp
Lots of cocktail sauce, horseradish and butter.
FREAKING BOMB.

I'd love to go back and try their breakfast this was for dinner. We had gone up and grabbed a few things from the Buffett and they were all really good. But the tower MADE IT. I had grabbed a few oysters, crawfish, cooked salmon, 2 crab legs, salad and some Mac and cheese. They were super yummy but the crab legs were definitely not as fresh as the ones in the tower. They pump the seafood out real quick but these just tasted a lot better on the tower. 

The dessert. Ermygerd. Favorite was the blueberry cobbler and the chocolate lava cake....but I literally tried everything. So so good. 

TOTALLY TRY IT!",2019-02-12 18:51:42
3151945,qjdQKuo2GkUh8iea4dBpWg,zhDal0bOhv-V5Hf4SrAEVA,RESDUcs7fIiihp38-d6_6g,4,0,0,0,"I haven't been to every buffet in Vegas but, this is one is awesome!  We went for breakfast which they refer to as ""brunch"".  There are so many things to choose from. You can have breakfast or lunch or both!
Yes, this one is very pricey but worth it!  Go hungry!  You won't be sorry!",2019-06-07 16:40:43
3152016,ysRGHLs77EtEXHtUwwec5A,bGE45W-_DzAfHWJ4GKeIXw,RESDUcs7fIiihp38-d6_6g,1,0,0,0,Not worth the wait!!! No consideration for infant. They let  everyone pass us in line. Food is basically aria with more selection only.,2019-07-14 04:41:46
3152033,-tyhlwuhbB6XdDD3S3-3Jg,K3Y-pEQClEnVJm24JRblvg,RESDUcs7fIiihp38-d6_6g,2,4,1,0,"I love this buffet, and have been several times. I was a little disappointed that scallops were not an option on my last trip, and I found the ribs to be over seasoned but apart from that the food was fantastic. I was there 11/03/2015 for dinner.

My two stars comes from the fact that there was a roach on the dessert table.  We were seated right next to it, and as I was eating I watched it make it's way from the top of the table where the food was down the tiled sideboard and onto the floor towards my table. I pointed it out to my husband and he stomped on it.

I would have mentioned it to the waiter, as my appetite completely left, but he only ever came back once to grab our plates while my husband was grabbing another plate of food (the roach didn't bug him) and I was in the bathroom. 

Sadly, this one time favorite is now no longer an option. The price they expect should assure a bug free meal, but that was not the case.",2015-11-09 20:53:58
3152129,OwOQ0AoOsALIqwaevi0ung,Z0ySMtzNIfCx1dpdrYRotg,RESDUcs7fIiihp38-d6_6g,4,1,1,0,"What can I say about this buffet that hasn't been said already which would drown in the sea of all the other reviews?

Known for the notorious wait time and prices, Bacchanal Buffet definitely meets that expectation with the predicted 1 hour wait which isn't too bad since you can drink in line and the price is about $70 for dinner.

The interesting thing about this buffet is that there are some items that are just plain terrible (The wagyu was chewy and bad). On the other hand, the short rib ravioli, the big juicy ribs, the prime rib and the seafood can be pretty awesome. You really need to scope out the good items to make it worth your money. The funny thing is that my friends and I agreed that the Chinese food is pretty good although it would be considered cheap.

Dessert wise, there are a lot of options and it is kind of away from the rest of the food so don't miss it! My recommendation is definitely don't get the egg tart here. It should be killed with fire.",2019-08-27 23:28:04
3152440,0GhoH827AYVQzoxPbzXW4g,rAAT39HF4khu-OdxBSr0jg,RESDUcs7fIiihp38-d6_6g,5,1,1,1,"This was our last buffet for our stay in Vegas.  Why not go big?  My sister heard about the Bacchanal and said we should meet here.  When I went to the kiosk (why does everyone in a party have to go to the kiosk together? So crowded!) it only allowed to check-in 4 guests.  So I asked this woman standing near the kiosks what do I do...

She: How many do you have?
Me: 6
She: Are they all here?
Me: No
She: When they are all here, come back and see me.

I will have to agree, it looks crazy chaotic in the 1-4 guest lines.  There's also a line for Caesar's palace club members, and what also may be a high roller line.  When we were all present I went back to the friendly woman, who turned to another woman at the 5+ line.

She: The wait is about 3 hours, are you okay with that?
Me: Sure, I've never been here.

My mom was like ""three hours?"" But I'm like, we're already here so why not?  After waiting about 5 minutes, a cashier came to the line and said it would be about 2 hours, ""Is that ok?""  Look, we already shaved off 1 hour!  As I'm paying, we started talking about waiting tables and people complaining and we laughed.  

She: You'll have to be present since you're the one paying.  I say 2 hours as a guesstimate, it could be less.
Me: No worries.  I totally understand

So we go and wait in this other line with two families ahead of us.  30 minutes later, a woman called my name and told us to follow her.  We shaved off another 1 1/2 hours.  They gave us a nice round table in the back near the cold crab legs and Asian foods.  Our server who took care of us was great!

My favorites: roast duck, brisket, shrimp, tri-tip, gelato

I also liked their pizza and fried chicken.  Didn't have enough room for the sliders or spicy sausage.  I also tried the mini pecan pie and chocolate pie which were great!  I didn't care for the Chinese egg custard tart, it was good, but not like the ones in Chinatown.

Overall, a very fun and delicious experience!  I feel sorry for all the others who weren't happy.  It's the waiting that makes them hangry and then they have to write about it.  Here's a suggestion: GO WITH A GROUP OF 5 OR MORE!  Your wait time is practically nothing!  Although, when we left, even that line was long.  3-4 pm is an ideal time for groups!

Sure the price might be steep for some, but to be with my family, eating some really tasty food, is priceless!  Especially during the holidays! I would definitely come back, but only with a group of 5 or more.

Happy New Year Bacchanal!",2018-12-29 15:29:51
3152508,obpFBu6QUB-rfM2FzV_HFg,w6Ks8IdkeE6moYCHim1l5w,RESDUcs7fIiihp38-d6_6g,1,0,0,0,"Food is really bad - quality of meat is very disappointing 
Oyster can be better 
Crab is salty, other selections are below average 

Service is okay 

Don't know why this buffet got 4 stars

Food doesn't justify the price

Overall very disappointing 

Will not go back",2018-12-24 11:58:45
3152521,ri5_Jut6mHp85SORC9REng,B_79SK7HMHL1PifGcbYUTg,RESDUcs7fIiihp38-d6_6g,4,0,0,0,"Came here for lunch around 1 on a Friday. There was no line and no wait to get a table. I saw a lot of reviews saying ppl waited two hours so I would say if you don't have an exact time and day you have to go then just leave if there's a long line and come back later. You pay first, came out to $100 including tax and tip for two people so around $40/person base price. I think the lunch is completely fine, they had plenty of seafood and Dungeness crab legs and rock crab claws that were delicious. I guess for dinner they bring out oysters and king crab? I'm not sure. Our server was very friendly but I think she was a little overworked so she wasn't able to come around that much to refill our waters. Our busser was working super hard though and I never came back to a dirty plate on the table. 

Overall I would say there wasn't any dish that was mindblowing but there wasn't a single bad dish either. This is a really solid buffet choice if you want something of everything all in one place. If you have picky eaters too this could be a good choice since there is so much variety. There's an asian food section, which was quite good, pizza, appetizers, carving station, sushi, fried chicken/southern food, seafood, desserts, and some brunch items and more probably that I'm forgetting. The pho was actually quite good and they boil the noodles fresh for you. You have a choice of several types of noodles soups as well.  The sushi was pretty good but I didn't want to fill up on rice. The poke was also quite good. All the meats from the carving station were pretty good. 

I tried to focus more on seafood so I didn't fill up. Both crab types were quite good. The prawns were also quite good. The desserts were average but I think their bread pudding was really good. 

Overall I had a good experience here. It's probably one of the best buffets I've been to in terms of quality and selection but don't expect any one dish to blow your mind. 

I know this place and Wicked Spoon are often called the best buffets so in comparison I would say Bacchanal is better. It is about $10 more expensive but you get twice as much selection it feels like and everything is worth a try. Whereas at Wicked Spoon I just felt very limited in what I wanted to eat. Also overall the quality of the food at Bacchanal was better in my opinion. If I had to choose between one or the other I would choose Bacchanal.",2019-01-29 21:45:53
3152676,DvBanzS-fVDz-u1sUeNQsQ,QCtHk02W_Asu2LFfdmGQDA,RESDUcs7fIiihp38-d6_6g,3,16,7,8,"Let's start off 2019 with a BIG BUFFET BANG!!  Unfortunately I have to give this big boy buffet a bit of a downgrade.

Mom was visiting from Maui and wanted to eat a 'fancy' buffet - of course it meant Bacchanal Buffet was one of the fanciest ones we knew!  We ended up having a bit of a big family get together!  Like 10 of us ended up going for Sunday Brunch!  Eating party to commence!

Dude, what happened to the Bacchanal - the buffet to end all buffets?  Maybe it was me, but wow some things were a bit off this time around to the buffet at Caesar's.  Then again I haven't been back here in over a year maybe.  Lineup at the front was off.  Service was off.  Heck, even the food was a bit off!  OUCH!!  If we seriously are paying like near $60 a head after tax & tip for their Sunday Brunch - I kinda wanna be impressed!

We waited in line for longer than I expected, even though on Sunday the line really wasn't that long.  Being that we were a large party the 18% or so gratuity was automatically added to our bill.  However - no clue why they tried to sit our party on separate tables that weren't even really close to each other!  We saw one of those long tables with the privacy glass all around it by the dessert area like wide open - and it sat 10-12 people.  Why not give our family some privacy, eh Caesar's?  We ended up on a large round table that sat 10 of us - rather uncomfortably.  Close quarters!

Bacchanal Buffet needs to do better at both their seafood line & carved meats line.  Such a cluster**ck!!  You seriously have to wait it either line for 10 minutes or more to get some food!  Plus, if you want to just get in there to get other items off the line - it's such an inconvenience.  People think you're cutting the line when all you want is a slider, or some paella!  I had to wave through folks to even get me some horseradish sauce.  Kinda silly!

Look - I know it's a massive operation to run Bacchanal on a daily basis, but this time the food for me was just kinda MEH.  I mean, I think the quality on some of the items took a bit of a dive here.  The dim sum in the Chinese section seemed to have been sitting for way too long (and I'm not normally picky on dim sum) so they were dry, and some of the rolls in the sushi section were easily falling apart.  The Mexican and Italian sections seemed to be lackluster and partially empty during our entire meal there.

Thankfully the seafood like the crab legs were in constant supply, as well as the various cuts of meats.  I had a few crabs legs and they were tasty, and the meats were tender and flavorful as well.  Only problem again was the long, disorganized lines.

Also, the cured meats & cheeses section was on par - probably one of the most priciest sections of the buffet!  I believe I also had at least 3 Black Truffle Deviled Eggs - delicious!  But I don't come here to indulge on appetizers, gimme the mains!  And this visit the mains just didn't stack up!  I just wasn't impressed.

The desserts section was a sweet lover's dream - still full of all kinds of fun, creative treats.  Crepes are always a good choice, as well as the addition of ube gelato!  That was tasty!

Another big issue we had was the lack of service!  We already paid a hefty gratuity beforehand, and at least some decent service should have been supplied.  Our server took forever to get our drink order done, then hardly came by to check on us and get us refills!  We went short on beverages and napkins multiple times during our meal.  I mean, I know we weren't status VIP but come on now...you gonna just ignore us for the big sharks?  That was a huge thumbs down.

Overall it was just average this time around at Bacchanal Buffet.  I really wanted to impress my Mom for her 1st visit here but it was just frustrating.  The uncomfortable table seating, the average food, and the lackluster service really put a damper on things.  And believe me, the value just isn't there - it's expensive for all those shortcomings!  Get a grip Bacchanal Buffet, your locals should be near the top of your list!  We're the ones that suggest the buffets!",2019-01-14 21:38:57
